0.00105,0.101228
0.00438094,1.43295
0.00771187,3.21611
0.0110428,4.60739
0.0143737,5.4954
0.0177047,6.00748
0.0210356,6.27378
0.0243666,6.3846
0.0276975,6.39728
0.0310284,6.34768
0.0343594,6.25843
0.0376903,6.14405
0.0410212,6.01404
0.0443522,5.87472
0.0476831,5.73034
0.051014,5.58381
0.054345,5.43712
0.0576759,5.29163
0.0610069,5.1483
0.0643378,5.00775
0.0676687,4.8704
0.0709997,4.73653
0.0743306,4.60629
0.0776615,4.47977
0.0809925,4.35698
0.0843234,4.2379
0.0876543,4.12249
0.0909853,4.01067
0.0943162,3.90237
0.0976472,3.79748
0.100978,3.69591
0.104309,3.59755
0.10764,3.50229
0.110971,3.41004
0.114302,3.32068
0.117633,3.23411
0.120964,3.15023
0.124295,3.06895
0.127626,2.99016
0.130957,2.91378
0.134287,2.83972
0.137618,2.76789
0.140949,2.69821
0.14428,2.6306
0.147611,2.56498
0.150942,2.50129
0.154273,2.43944
0.157604,2.37939
0.160935,2.32105
0.164266,2.26437
0.167597,2.2093
0.170928,2.15576
0.174259,2.10372
0.17759,2.05312
0.180921,2.00391
0.184252,1.95604
0.187582,1.90946
0.190913,1.86414
0.194244,1.82003
0.197575,1.77709
0.200906,1.73528
0.204237,1.69457
0.207568,1.65492
0.210899,1.61629
0.21423,1.57866
0.217561,1.54199
0.220892,1.50625
0.224223,1.47141
0.227554,1.43745
0.230885,1.40434
0.234216,1.37205
0.237546,1.34056
0.240877,1.30984
0.244208,1.27988
0.247539,1.25064
0.25087,1.22211
0.254201,1.19427
0.257532,1.1671
0.260863,1.14057
0.264194,1.11467
0.267525,1.08939
0.270856,1.0647
0.274187,1.04059
0.277518,1.01705
0.280849,0.994046
0.28418,0.97158
0.287511,0.949631
0.290841,0.928187
0.294172,0.907233
0.297503,0.886757
0.300834,0.866747
0.304165,0.84719
0.307496,0.828074
0.310827,0.809388
0.314158,0.791122
0.317489,0.773264
0.32082,0.755803
0.324151,0.738731
0.327482,0.722038
0.330813,0.705713
0.334144,0.689748
0.337475,0.674135
0.340806,0.658863
0.344136,0.643926
0.347467,0.629315
0.350798,0.615023
0.354129,0.601041
0.35746,0.587363
0.360791,0.57398
0.364122,0.560887
0.367453,0.548077
0.370784,0.535542
0.374115,0.523277
0.377446,0.511275
0.380777,0.499531
0.384108,0.488038
0.387439,0.476791
0.39077,0.465784
0.394101,0.455012
0.397431,0.444469
0.400762,0.434151
0.404093,0.424053
0.407424,0.414169
0.410755,0.404496
0.414086,0.395027
0.417417,0.38576
0.420748,0.376689
0.424079,0.36781
0.42741,0.35912
0.430741,0.350614
0.434072,0.342288
0.437403,0.334138
0.440734,0.326161
0.444065,0.318353
0.447395,0.310711
0.450726,0.30323
0.454057,0.295909
0.457388,0.288742
0.460719,0.281728
0.46405,0.274862
0.467381,0.268143
0.470712,0.261566
0.474043,0.255129
0.477374,0.24883
0.480705,0.242665
0.484036,0.236631
0.487367,0.230726
0.490698,0.224948
0.494029,0.219293
0.49736,0.21376
0.50069,0.208346
0.504021,0.203048
0.507352,0.197864
0.510683,0.192792
0.514014,0.18783
0.517345,0.182975
0.520676,0.178226
0.524007,0.17358
0.527338,0.169035
0.530669,0.16459
0.534,0.160242
0.537331,0.155989
0.540662,0.15183
0.543993,0.147762
0.547324,0.143785
0.550655,0.139895
0.553985,0.136093
0.557316,0.132374
0.560647,0.128739
0.563978,0.125186
0.567309,0.121713
0.57064,0.118317
0.573971,0.114999
0.577302,0.111756
0.580633,0.108587
0.583964,0.105491
0.587295,0.102466
0.590626,0.0995102
0.593957,0.096623
0.597288,0.0938029
0.600619,0.0910486
0.603949,0.0883588
0.60728,0.0857322
0.610611,0.0831677
0.613942,0.080664
0.617273,0.07822
0.620604,0.0758344
0.623935,0.0735063
0.627266,0.0712344
0.630597,0.0690178
0.633928,0.0668552
0.637259,0.0647457
0.64059,0.0626882
0.643921,0.0606817
0.647252,0.0587252
0.650583,0.0568178
0.653914,0.0549585
0.657244,0.0531464
0.660575,0.0513804
0.663906,0.0496598
0.667237,0.0479836
0.670568,0.0463509
0.673899,0.044761
0.67723,0.0432128
0.680561,0.0417057
0.683892,0.0402388
0.687223,0.0388113
0.690554,0.0374223
0.693885,0.0360712
0.697216,0.0347572
0.700547,0.0334795
0.703878,0.0322374
0.707209,0.0310301
0.710539,0.0298569
0.71387,0.0287172
0.717201,0.0276103
0.720532,0.0265354
0.723863,0.025492
0.727194,0.0244793
0.730525,0.0234967
0.733856,0.0225436
0.737187,0.0216194
0.740518,0.0207234
0.743849,0.019855
0.74718,0.0190137
0.750511,0.0181988
0.753842,0.0174098
0.757173,0.0166462
0.760504,0.0159073
0.763834,0.0151926
0.767165,0.0145016
0.770496,0.0138338
0.773827,0.0131885
0.777158,0.0125654
0.780489,0.0119639
0.78382,0.0113834
0.787151,0.0108236
0.790482,0.0102839
0.793813,0.00976381
0.797144,0.00926293
0.800475,0.00878076
0.803806,0.00831685
0.807137,0.00787075
0.810468,0.00744202
0.813798,0.00703022
0.817129,0.00663492
0.82046,0.00625571
0.823791,0.00589216
0.827122,0.00554387
0.830453,0.00521043
0.833784,0.00489143
0.837115,0.0045865
0.840446,0.00429524
0.843777,0.00401728
0.847108,0.00375222
0.850439,0.00349972
0.85377,0.00325939
0.857101,0.00303088
0.860432,0.00281383
0.863763,0.0026079
0.867093,0.00241274
0.870424,0.002228
0.873755,0.00205336
0.877086,0.00188848
0.880417,0.00173304
0.883748,0.00158671
0.887079,0.00144918
0.89041,0.00132014
0.893741,0.00119927
0.897072,0.00108627
0.900403,0.000980838
0.903734,0.000882683
0.907065,0.00079151
0.910396,0.00070703
0.913727,0.00062896
0.917058,0.000557018
0.920388,0.000490927
0.923719,0.000430415
0.92705,0.000375211
0.930381,0.000325049
0.933712,0.000279667
0.937043,0.000238805
0.940374,0.000202208
0.943705,0.000169624
0.947036,0.000140802
0.950367,0.000115498
0.953698,9.34674e-05
0.957029,7.44717e-05
0.96036,5.8274e-05
0.963691,4.46407e-05
0.967022,3.33411e-05
0.970353,2.41476e-05
0.973683,1.68353e-05
0.977014,1.11823e-05
0.980345,6.96935e-06
0.983676,3.98007e-06
0.987007,2.0007e-06
0.990338,8.20164e-07
0.993669,2.30022e-07
0.997,2.43996e-08
