5.11e-06,674.143
0.00333954,218.395
0.00667397,121.833
0.0100084,84.2669
0.0133428,64.1457
0.0166773,51.5895
0.0200117,43.0036
0.0233461,36.7614
0.0266806,32.0189
0.030015,28.2939
0.0333494,25.2911
0.0366839,22.8195
0.0400183,20.7499
0.0433527,18.9919
0.0466871,17.4803
0.0500216,16.167
0.053356,15.0155
0.0566904,13.9979
0.0600249,13.0922
0.0633593,12.2812
0.0666937,11.5508
0.0700282,10.8897
0.0733626,10.2887
0.076697,9.7399
0.0800315,9.23698
0.0833659,8.77448
0.0867003,8.34779
0.0900347,7.95298
0.0933692,7.58668
0.0967036,7.24597
0.100038,6.92832
0.103372,6.63152
0.106707,6.35364
0.110041,6.09296
0.113376,5.848
0.11671,5.6174
0.120045,5.39998
0.123379,5.19469
0.126713,5.00056
0.130048,4.81676
0.133382,4.6425
0.136717,4.4771
0.140051,4.31992
0.143386,4.1704
0.14672,4.02802
0.150055,3.89229
0.153389,3.76279
0.156723,3.63913
0.160058,3.52094
0.163392,3.40788
0.166727,3.29964
0.170061,3.19596
0.173396,3.09655
0.17673,3.00119
0.180064,2.90964
0.183399,2.8217
0.186733,2.73717
0.190068,2.65588
0.193402,2.57765
0.196737,2.50233
0.200071,2.42978
0.203405,2.35986
0.20674,2.29244
0.210074,2.2274
0.213409,2.16462
0.216743,2.10402
0.220078,2.04547
0.223412,1.9889
0.226746,1.93421
0.230081,1.88132
0.233415,1.83016
0.23675,1.78065
0.240084,1.73271
0.243419,1.6863
0.246753,1.64133
0.250087,1.59776
0.253422,1.55553
0.256756,1.51458
0.260091,1.47487
0.263425,1.43634
0.26676,1.39896
0.270094,1.36268
0.273428,1.32745
0.276763,1.29325
0.280097,1.26003
0.283432,1.22775
0.286766,1.19639
0.290101,1.16591
0.293435,1.13627
0.296769,1.10746
0.300104,1.07945
0.303438,1.0522
0.306773,1.02568
0.310107,0.999889
0.313442,0.974786
0.316776,0.950353
0.32011,0.926568
0.323445,0.90341
0.326779,0.88086
0.330114,0.858898
0.333448,0.837506
0.336783,0.816667
0.340117,0.796363
0.343452,0.776579
0.346786,0.757298
0.35012,0.738507
0.353455,0.720189
0.356789,0.702332
0.360124,0.684922
0.363458,0.667946
0.366793,0.651392
0.370127,0.635247
0.373461,0.6195
0.376796,0.60414
0.38013,0.589156
0.383465,0.574538
0.386799,0.560275
0.390134,0.546358
0.393468,0.532778
0.396802,0.519526
0.400137,0.506592
0.403471,0.493968
0.406806,0.481647
0.41014,0.46962
0.413475,0.457879
0.416809,0.446417
0.420143,0.435228
0.423478,0.424303
0.426812,0.413636
0.430147,0.403221
0.433481,0.393052
0.436816,0.383121
0.44015,0.373424
0.443484,0.363955
0.446819,0.354707
0.450153,0.345676
0.453488,0.336855
0.456822,0.328241
0.460157,0.319828
0.463491,0.311611
0.466825,0.303586
0.47016,0.295748
0.473494,0.288092
0.476829,0.280615
0.480163,0.273311
0.483498,0.266178
0.486832,0.259211
0.490166,0.252405
0.493501,0.245759
0.496835,0.239267
0.50017,0.232926
0.503504,0.226733
0.506839,0.220684
0.510173,0.214777
0.513507,0.209008
0.516842,0.203373
0.520176,0.19787
0.523511,0.192496
0.526845,0.187248
0.53018,0.182124
0.533514,0.17712
0.536849,0.172233
0.540183,0.167462
0.543517,0.162803
0.546852,0.158255
0.550186,0.153814
0.553521,0.149479
0.556855,0.145247
0.56019,0.141116
0.563524,0.137083
0.566858,0.133147
0.570193,0.129306
0.573527,0.125557
0.576862,0.121898
0.580196,0.118328
0.583531,0.114845
0.586865,0.111446
0.590199,0.10813
0.593534,0.104896
0.596868,0.10174
0.600203,0.0986627
0.603537,0.0956612
0.606872,0.0927342
0.610206,0.0898801
0.61354,0.0870972
0.616875,0.0843842
0.620209,0.0817394
0.623544,0.0791615
0.626878,0.0766491
0.630213,0.0742007
0.633547,0.071815
0.636881,0.0694907
0.640216,0.0672264
0.64355,0.0650209
0.646885,0.0628729
