0.00105,0.00116792
0.00438094,0.0165328
0.00771187,0.037106
0.0110428,0.053158
0.0143737,0.0634035
0.0177047,0.0693117
0.0210356,0.072384
0.0243666,0.0736626
0.0276975,0.073809
0.0310284,0.0732367
0.0343594,0.0722069
0.0376903,0.0708872
0.0410212,0.0693873
0.0443522,0.0677798
0.0476831,0.0661141
0.051014,0.0644235
0.054345,0.062731
0.0576759,0.0610525
0.0610069,0.0593988
0.0643378,0.0577771
0.0676687,0.0561925
0.0709997,0.054648
0.0743306,0.0531453
0.0776615,0.0516855
0.0809925,0.0502688
0.0843234,0.048895
0.0876543,0.0475634
0.0909853,0.0462733
0.0943162,0.0450238
0.0976472,0.0438136
0.100978,0.0426417
0.104309,0.0415069
0.10764,0.0404079
0.110971,0.0393435
0.114302,0.0383125
0.117633,0.0373137
0.120964,0.036346
0.124295,0.0354082
0.127626,0.0344992
0.130957,0.0336179
0.134287,0.0327634
0.137618,0.0319347
0.140949,0.0311307
0.14428,0.0303507
0.147611,0.0295936
0.150942,0.0288587
0.154273,0.0281452
0.157604,0.0274523
0.160935,0.0267792
0.164266,0.0261253
0.167597,0.0254899
0.170928,0.0248722
0.174259,0.0242718
0.17759,0.023688
0.180921,0.0231202
0.184252,0.0225679
0.187582,0.0220305
0.190913,0.0215076
0.194244,0.0209987
0.197575,0.0205032
0.200906,0.0200209
0.204237,0.0195512
0.207568,0.0190937
0.210899,0.018648
0.21423,0.0182138
0.217561,0.0177907
0.220892,0.0173784
0.224223,0.0169765
0.227554,0.0165847
0.230885,0.0162026
0.234216,0.0158301
0.237546,0.0154668
0.240877,0.0151124
0.244208,0.0147666
0.247539,0.0144293
0.25087,0.0141002
0.254201,0.0137789
0.257532,0.0134654
0.260863,0.0131594
0.264194,0.0128606
0.267525,0.0125689
0.270856,0.0122841
0.274187,0.0120059
0.277518,0.0117342
0.280849,0.0114689
0.28418,0.0112096
0.287511,0.0109564
0.290841,0.010709
0.294172,0.0104672
0.297503,0.010231
0.300834,0.0100001
0.304165,0.00977449
0.307496,0.00955395
0.310827,0.00933836
0.314158,0.00912761
0.317489,0.00892157
0.32082,0.00872012
0.324151,0.00852315
0.327482,0.00833055
0.330813,0.0081422
0.334144,0.007958
0.337475,0.00777786
0.340806,0.00760167
0.344136,0.00742933
0.347467,0.00726076
0.350798,0.00709586
0.354129,0.00693454
0.35746,0.00677672
0.360791,0.00662233
0.364122,0.00647126
0.367453,0.00632346
0.370784,0.00617884
0.374115,0.00603733
0.377446,0.00589886
0.380777,0.00576336
0.384108,0.00563076
0.387439,0.005501
0.39077,0.005374
0.394101,0.00524972
0.397431,0.00512809
0.400762,0.00500904
0.404093,0.00489253
0.407424,0.0047785
0.410755,0.00466689
0.414086,0.00455765
0.417417,0.00445072
0.420748,0.00434607
0.424079,0.00424363
0.42741,0.00414336
0.430741,0.00404522
0.434072,0.00394916
0.437403,0.00385513
0.440734,0.0037631
0.444065,0.00367302
0.447395,0.00358484
0.450726,0.00349854
0.454057,0.00341406
0.457388,0.00333138
0.460719,0.00325045
0.46405,0.00317124
0.467381,0.00309371
0.470712,0.00301783
0.474043,0.00294357
0.477374,0.00287089
0.480705,0.00279976
0.484036,0.00273014
0.487367,0.00266202
0.490698,0.00259535
